Jour;Mois;Puissance moyenne journalière de l'injection RTE (W);Puissance moyenne journalière du refoulement RTE (W);Puissance moyenne journalière des pertes modélisées (W);Energie moyenne journalière des consommations totales (Wh/jour);Energie moyenne journalière des consommations HTA télérelevées à courbe de charge (Wh/jour);Energie moyenne journalière des consommations totales profilées (Wh/jour);Energie moyenne journalière des consommations HTA profilées (Wh/jour);Energie moyenne journalière des consommations PME-PMI profilées (Wh/jour);Energie moyenne journalière des consommations professionnelles profilées (Wh/jour);Energie moyenne journalière des consommations résidentielles profilées (Wh/jour);Puissance moyenne journalière de la production décentralisée totale (W);Puissance moyenne journalière de la production décentralisée télérelevée à courbe de charge (W);Puissance moyenne journalière de la production décentralisée profilée (W);Puissance moyenne journalière de la production photovoltaïque profilée (W);Puissance moyenne journalière de la production autre profilée (W);Température moyenne journalière réalisée lissée (°Celcius);Température moyenne journalière normale lissée (°Celcius);Puissance moyenne journalière de la production éolienne totale (W);Puissance moyenne journalière de la production photovoltaïque totale (W);Puissance moyenne journalière du soutirage net vers autres GRD (W);Energie moyenne journalière des consommations HTA totales (Wh/jour);Pseudo rayonnement;Puissance moyenne journalière de la production autre  (W)
2013-09-28;9;29845047500.0;768548875.0;1974886134.0;29657245747.0;9217906711.0;20439339036.0;1094048628.0;3484817270.0;3736795101.0;12123678037.0;2833552149.0;2536741323.0;296810826.0;286557504.0;95754.0;19.2;15.9;1681076006.0;423578827.0;277918893.0;10311955339.0;;728897292.0
2013-09-29;9;27913808250.0;370918479.0;1815978865.0;27440285154.0;7810844510.0;19629440644.0;915615758.0;2887564376.0;3198665047.0;12627595463.0;1986720936.0;1689826345.0;296894591.0;286557284.0;95754.0;18.4;15.8;877503607.0;424805505.0;273346688.0;8726460268.0;;684411817.0
2013-09-22;9;27915516813.0;191857938.0;1815020583.0;27346128488.0;7771247464.0;19574881023.0;934668628.0;2998898025.0;3201537164.0;12439777206.0;1712486804.0;1378057072.0;334429732.0;321193734.0;2420065.0;16.9;16.7;381263664.0;579480194.0;274996608.0;8705916092.0;;751742105.0
2013-11-14;11;47941556646.0;901631979.0;3200931870.0;48350167867.0;13587612086.0;34762555781.0;2278723755.0;6029466798.0;6102140749.0;20352224478.0;4979540714.0;4827506631.0;152034082.0;121862572.0;10612748.0;8.6;9.2;2506091052.0;250172911.0;468365643.0;15866335841.0;;2223133886.0
2013-11-24;11;47340497896.0;892694458.0;3587517615.0;47150420908.0;8826191493.0;38324229415.0;1294965962.0;4412479978.0;5507654244.0;27109129232.0;4790604455.0;4650988978.0;139615477.0;108170537.0;10612160.0;5.4;7.8;2321755292.0;180204499.0;500469370.0;10121157455.0;;2288483181.0
2013-11-03;11;32352696521.0;2569322917.0;2189913170.0;34058179395.0;7812387941.0;26245791454.0;1158727302.0;3751379144.0;4037496412.0;17298188596.0;6784876184.0;6595310708.0;189565476.0;162122845.0;10606410.0;12.1;10.9;4471054359.0;304448093.0;320157223.0;8971115243.0;;2009273734.0
2013-11-15;11;48875960167.0;1388452771.0;3291284009.0;49630077599.0;13226101727.0;36403975873.0;2191606192.0;5786738040.0;6244054337.0;22181577303.0;5908675312.0;5756195370.0;152479942.0;122054439.0;10612748.0;7.8;9.1;3455561142.0;189029852.0;474821100.0;15417707919.0;;2263968358.0
2013-11-09;11;36904350021.0;1677694021.0;2590738449.0;38109875413.0;9335151333.0;28774724080.0;1368328971.0;4434434662.0;4784833363.0;18187127084.0;5833156139.0;5663579240.0;169576899.0;140694554.0;10612909.0;11.7;10.0;3317413015.0;293689969.0;359198277.0;10703480304.0;;2221935076.0
2013-11-22;11;56490852042.0;784001875.0;4072698361.0;56048215096.0;13588320362.0;42459894734.0;2309834399.0;6290251745.0;7090397174.0;26769411416.0;4972434334.0;4832820490.0;139613844.0;108169188.0;10612160.0;4.4;8.1;2537541317.0;179788017.0;558371044.0;15898154761.0;;2254960114.0
2013-11-30;11;49826611708.0;485536833.0;3841221551.0;49288157475.0;10078367719.0;39209789755.0;1495200475.0;5055790354.0;6043916904.0;26614882022.0;4318714915.0;4198412814.0;120302101.0;99597820.0;93380.0;5.1;7.0;1904521731.0;174198633.0;530410764.0;11573568194.0;;2239992910.0
2013-11-20;11;54884392417.0;1106500708.0;3904730649.0;54742066544.0;13988607276.0;40753459269.0;2371669691.0;6500309887.0;6876833420.0;25004646271.0;5398138662.0;5258691427.0;139447235.0;108002972.0;10612091.0;5.4;8.4;2926368439.0;218441379.0;529233178.0;16360276967.0;;2253199273.0
2013-12-18;12;51082417021.0;1263108563.0;3504678530.0;51539405755.0;13230037727.0;38309368028.0;2116461586.0;5865541647.0;6548753638.0;23778611156.0;5737641170.0;5601955241.0;135685929.0;111111624.0;1894941.0;7.4;5.3;3303175436.0;212583273.0;512865344.0;15346499313.0;;2221878285.0
2015-02-01;2;50926771313.0;1790470771.0;4107554857.0;51591026385.0;9051317319.0;42539709066.0;1465276486.0;4886341375.0;5996315113.0;30191776092.0;7126589644.0;6931848208.0;194741436.0;167065526.0;4245894.0;3.9;5.7;4260637993.0;374236915.0;564308944.0;10516593805.0;;2491714736.0
2015-03-31;3;40371134042.0;4010314188.0;2636596433.0;43390909540.0;13004611681.0;30386297860.0;1999689754.0;5744957966.0;5306907836.0;17334742304.0;10020571529.0;9594063347.0;426508182.0;390481363.0;3464750.0;11.6;10.2;6791981125.0;744250023.0;353885409.0;15004301435.0;;2484340380.0
2015-01-28;1;55485788583.0;1787211021.0;4124142561.0;56153597967.0;13861784958.0;42291813009.0;2356221090.0;6715824562.0;6878509354.0;26341258003.0;7140342125.0;6938874146.0;201467979.0;172965818.0;4415653.0;5.3;5.5;4361738299.0;343272041.0;561179160.0;16218006048.0;;2435331786.0
2015-02-23;2;51611288021.0;2104061417.0;3710525320.0;53055580656.0;12961922729.0;40093657927.0;2079705114.0;6244215453.0;6347910470.0;25421826890.0;7786192012.0;7478714076.0;307477935.0;277413622.0;4359709.0;5.8;7.0;4732033049.0;472553060.0;527312639.0;15041627843.0;;2581605904.0
2015-02-10;2;58882133521.0;369717875.0;4501973411.0;57636267560.0;13520626514.0;44115641046.0;2263669583.0;6720275893.0;7419090625.0;27712604944.0;4240944019.0;3998546146.0;242397873.0;213173591.0;4245472.0;3.2;6.2;1238694778.0;570981494.0;615118695.0;15784296097.0;;2431267748.0
2015-03-04;3;49451454771.0;957241229.0;3487748648.0;50209564066.0;12980651361.0;37228912705.0;2061327028.0;5884586406.0;6304348246.0;22978651025.0;5717446409.0;5394203118.0;323243291.0;289790543.0;3465360.0;7.4;7.7;2612522875.0;567444682.0;514347236.0;15041978389.0;;2537478852.0
2015-02-16;2;54143971104.0;264455375.0;3981125258.0;53291568825.0;13033236334.0;40258332491.0;2098135348.0;6288656893.0;6415879855.0;25455660395.0;3971558652.0;3691015069.0;280543583.0;250957243.0;4245583.0;5.7;6.6;896310931.0;529885715.0;578380298.0;15131371682.0;;2545362006.0
2015-03-23;3;46302231458.0;353582125.0;3177713541.0;46291469294.0;12589217757.0;33702251537.0;1794595372.0;5690552622.0;5448402867.0;20768700676.0;3978718169.0;3580174194.0;398543974.0;363864945.0;3465405.0;8.4;9.3;782578722.0;698571091.0;458184666.0;14383813129.0;;2497568355.0
2015-02-25;2;52849464708.0;603873542.0;3835894616.0;52794878166.0;13150226965.0;39644651201.0;2152704614.0;6100123768.0;6642135901.0;24749686918.0;4957051165.0;4649311681.0;307739484.0;277675169.0;4359806.0;6.3;7.2;1875062486.0;502436273.0;571869549.0;15302931579.0;;2579552405.0
2015-02-26;2;51254304729.0;613690563.0;3669577131.0;51418383087.0;13440209583.0;37978173503.0;2087863880.0;5975167059.0;6447267713.0;23467874851.0;4993230142.0;4685450896.0;307779246.0;277752387.0;4359853.0;7.3;7.2;1990317326.0;467069748.0;545884090.0;15528073463.0;;2535843068.0
2014-11-08;11;37381163188.0;1136952917.0;2751122118.0;38407106270.0;9369457006.0;29037649264.0;1176615665.0;4208173064.0;4758671262.0;18894189273.0;5283772214.0;5095371986.0;188400228.0;170674767.0;2765738.0;10.3;10.1;2776076946.0;410576401.0;369754098.0;10546072671.0;;2097114155.0
2014-10-22;10;37185717813.0;1567928729.0;2375380529.0;37372020961.0;12870922936.0;24501098025.0;1652866362.0;4669325981.0;4609020504.0;13569885179.0;4500765886.0;4251213889.0;249551997.0;235056858.0;2002731.0;14.2;12.6;3099965831.0;571929582.0;371153479.0;14523789298.0;;828874517.0
2014-10-17;10;35361608188.0;483082688.0;2222531178.0;35174960710.0;12512984897.0;22661975813.0;1601487906.0;4541063783.0;4388136936.0;12131287187.0;2848069222.0;2571981993.0;276087229.0;263128619.0;2003241.0;16.5;13.4;1407463451.0;591610430.0;329102834.0;14114472803.0;;848996799.0
2014-11-03;11;37019293313.0;2442207854.0;2369075258.0;38420041738.0;12186417835.0;26233623903.0;1835913074.0;5403148620.0;4662878199.0;14331684010.0;6532651365.0;6344818264.0;187833101.0;169809306.0;2649071.0;13.9;10.9;4430834488.0;289054036.0;320619827.0;14022330909.0;;1812760563.0
2014-10-31;10;36616091042.0;539740250.0;2318759256.0;36559448987.0;12056348177.0;24503100810.0;1583094472.0;4337012796.0;4585475609.0;13997517933.0;3146428654.0;2921061632.0;225367022.0;209427233.0;2002889.0;14.3;11.3;1593500769.0;529405501.0;344571201.0;13639442649.0;;1023514294.0
2014-10-25;10;33948095792.0;219744771.0;2433729507.0;32671430446.0;9160259848.0;23511170599.0;1000828875.0;3606442672.0;4072331916.0;14831567135.0;1723856759.0;1474201937.0;249654822.0;235184603.0;2002727.0;13.5;12.2;373501885.0;502537880.0;347047827.0;10161088723.0;;847814652.0
2014-11-13;11;42819865771.0;790969708.0;2855486728.0;43612217020.0;13123168346.0;30489048673.0;1934443030.0;5549732909.0;5439652870.0;17565219864.0;4848184887.0;4682498826.0;165686061.0;147092101.0;2765437.0;10.8;9.4;2366880927.0;381891315.0;409377202.0;15057611376.0;;2099406055.0
2014-10-14;10;36652712917.0;369127750.0;2329852297.0;35923653718.0;12862955972.0;23060697746.0;1656195802.0;4535479721.0;4468466321.0;12400555902.0;2314470551.0;2039293743.0;275176808.0;262219506.0;2001933.0;15.2;13.8;969456728.0;495696578.0;344549701.0;14519151774.0;;849317575.0
2014-11-10;11;39959920708.0;659953583.0;2600750232.0;40724470314.0;10447133892.0;30277336421.0;1813482488.0;5502251277.0;5149590853.0;17812011803.0;4416517942.0;4250793042.0;165724901.0;146954871.0;2765437.0;10.0;9.8;1985485978.0;355568811.0;391264521.0;12260616380.0;;2075456162.0
2014-10-26;10;31305713160.0;167722060.0;2196766744.0;30274398449.0;7888610355.0;22385788095.0;864108463.0;3027121114.0;3596975833.0;14897582684.0;1660737540.0;1420501933.0;240235607.0;225788135.0;2002727.0;13.6;12.1;335081935.0;511614307.0;327563447.0;8752718818.0;;814039736.0
2014-12-14;12;46589016667.0;281222083.0;3656402371.0;45682201795.0;8879841065.0;36802360730.0;1301579673.0;4418105776.0;5112503766.0;25970171516.0;3536917403.0;3407970292.0;128947112.0;102765220.0;3448819.0;6.7;5.6;933331734.0;155972348.0;506107819.0;10181420738.0;;2447616934.0
2015-01-12;1;50174305083.0;2703501896.0;3567453564.0;51826465108.0;13006121860.0;38820343247.0;2124250122.0;6427400384.0;6152326049.0;24116366693.0;8412970311.0;8253799667.0;159170644.0;131714317.0;4371918.0;7.8;4.9;5529236597.0;394852386.0;489854826.0;15130371982.0;;2488881329.0
2015-01-08;1;53087619438.0;1932691896.0;3864530141.0;54019720442.0;13624408326.0;40395312115.0;2049686996.0;6005594281.0;6692729567.0;25647301272.0;7262040875.0;7122535375.0;139505500.0;111935961.0;4371673.0;5.9;4.8;4505994681.0;289139162.0;532717834.0;15674095322.0;;2466907033.0
2015-01-26;1;57350487875.0;687513250.0;4334187419.0;56807530462.0;13104473513.0;43703056949.0;2285885809.0;6834616352.0;6965850285.0;27616704503.0;5081199465.0;4879776250.0;201423215.0;172835147.0;4415591.0;4.0;5.4;2374540361.0;263828216.0;602456209.0;15390359322.0;;2442830889.0
2014-12-28;12;49437259667.0;1892941813.0;3957046718.0;49968412794.0;8204344860.0;41764067934.0;1314587433.0;4830936415.0;5859201672.0;29759342414.0;6937243034.0;6809237104.0;128005930.0;104145514.0;3561778.0;4.0;4.9;4284566142.0;260180124.0;556101375.0;9518932293.0;;2392495280.0
2014-12-16;12;51421551938.0;306793500.0;3694849296.0;50395252289.0;13269721598.0;37125530691.0;2014841016.0;5896440924.0;6314779096.0;22899469655.0;3503338738.0;3379557688.0;123781051.0;98523283.0;3449041.0;7.3;5.4;899516696.0;193160702.0;527995590.0;15284562614.0;;2410663867.0
2014-12-25;12;41207232979.0;678819271.0;3119576294.0;41386273428.0;7431772769.0;33954500659.0;1157309260.0;4220905818.0;4888109559.0;23688176023.0;4453985813.0;4325238597.0;128747215.0;104514256.0;3775171.0;7.3;5.0;1762954541.0;233292364.0;476549798.0;8589082029.0;;2457732677.0
2014-11-19;11;47376781854.0;174564875.0;3288446907.0;46537527832.0;13391561377.0;33145966456.0;1940893760.0;5649651964.0;5723847513.0;19831573218.0;3098340489.0;2949248097.0;149092392.0;129495279.0;2770999.0;8.9;8.5;479156424.0;374988410.0;474582729.0;15332455137.0;;2244183230.0
2014-11-30;11;39148250667.0;337431354.0;2921993740.0;38888172206.0;8325084100.0;30563088106.0;1087835862.0;4003220633.0;4468510781.0;21003520831.0;3412257043.0;3273629569.0;138627474.0;118925299.0;2439510.0;10.0;7.0;1013675003.0;181688611.0;412910409.0;9412919962.0;;2216886027.0
2015-01-14;1;50015577333.0;2280905667.0;3551273543.0;51445995362.0;13534253049.0;37911742313.0;2175174288.0;6210829468.0;6193545298.0;23332193259.0;7757173364.0;7597790708.0;159382655.0;131883378.0;4415546.0;8.0;4.9;4966833264.0;311679808.0;494576125.0;15709427337.0;;2478660291.0
2014-10-08;10;35661426417.0;1582025833.0;2249077789.0;36159591408.0;13033135411.0;23126455997.0;1673701289.0;4702610605.0;4445080355.0;12305063748.0;4644603753.0;4339807854.0;304795899.0;292910147.0;2001931.0;16.2;14.6;3365916936.0;535708890.0;315335139.0;14706836700.0;;742980722.0
2014-10-11;10;30987480750.0;314906875.0;2168053494.0;30316267397.0;9103091033.0;21213176364.0;996195516.0;3639169112.0;3822119440.0;12755692295.0;2111536968.0;1806458958.0;305078010.0;293203857.0;2001942.0;15.9;14.2;694949621.0;556085796.0;299789952.0;10099286549.0;;860502718.0
2014-10-02;10;35164315125.0;216353208.0;2207359181.0;34199872325.0;13041190398.0;21158681927.0;1583075985.0;4412788259.0;4103030648.0;11059787034.0;1782588812.0;1449289319.0;333299492.0;321257564.0;2001856.0;17.8;15.4;330387649.0;712804357.0;323319222.0;14624266383.0;;739392645.0
2014-09-11;9;33896928396.0;662138250.0;2106854591.0;34022911615.0;13028752087.0;20994159528.0;1652687833.0;4543005955.0;4013463124.0;10785002616.0;3187910019.0;2783636597.0;404273422.0;393416034.0;1554235.0;19.1;18.2;1549572053.0;840513199.0;292933958.0;14681439920.0;;797829004.0
2014-09-10;9;34126466188.0;594776292.0;2125790637.0;34111193841.0;13095727931.0;21015465910.0;1655009336.0;4463988998.0;3986774834.0;10909692742.0;2996626104.0;2592805493.0;403820611.0;392949231.0;1554198.0;19.9;18.3;1388238861.0;809021814.0;291331521.0;14750737267.0;;799375371.0
2014-09-21;9;27018065708.0;588481875.0;1822604310.0;27021648706.0;7999178995.0;19022469711.0;815246645.0;3007978184.0;3118229443.0;12081015439.0;2666978350.0;2282909215.0;384069135.0;373428947.0;1623815.0;19.5;16.9;1217944570.0;676841601.0;252309167.0;8814425640.0;;772189518.0
2014-09-12;9;33274750542.0;601749250.0;2057886063.0;33354579908.0;12501709138.0;20852870771.0;1594522457.0;4403115884.0;4044836827.0;10810395604.0;3031223535.0;2626701653.0;404521882.0;393580615.0;1623478.0;18.6;18.1;1388256310.0;848816587.0;291758855.0;14096231595.0;;794149627.0
2014-09-17;9;34629365000.0;589037021.0;2168171933.0;34399942509.0;13261744202.0;21138198308.0;1689406172.0;4419661346.0;3993573100.0;11035557690.0;2833482096.0;2449123847.0;384358249.0;373700063.0;1623707.0;20.3;17.4;1424445497.0;668723276.0;305695632.0;14951150374.0;;740318400.0
2014-09-01;9;32836470854.0;482446208.0;2030381927.0;32528833542.0;11918429034.0;20610404508.0;1462311953.0;4390896888.0;3704864470.0;11052331196.0;2505322761.0;2072833319.0;432489442.0;417299419.0;1531783.0;18.5;19.4;749826034.0;887503348.0;300131937.0;13380740987.0;;867979183.0
2014-09-08;9;33956005250.0;272310958.0;2118672296.0;33397624951.0;12515936944.0;20881688007.0;1509558249.0;4444438476.0;3774584945.0;11153106337.0;2127474303.0;1724041090.0;403433213.0;392555137.0;1554534.0;20.7;18.6;701123954.0;681385883.0;294871348.0;14025495193.0;;744972003.0
2014-06-12;6;34671884271.0;580810042.0;2073263015.0;34720258251.0;13467903056.0;21252355194.0;1743015052.0;4729088436.0;4039120732.0;10741130974.0;2981712343.0;2463597882.0;518114461.0;490591129.0;2607087.0;21.8;18.9;1089617903.0;932682105.0;279265306.0;15210918108.0;;959404077.0
2014-06-14;6;28541069417.0;1388054958.0;1865053899.0;29276489650.0;9511927154.0;19764562496.0;1105732325.0;3837228608.0;3566912851.0;11254688712.0;4216211369.0;3697759861.0;518451507.0;490950252.0;2610784.0;21.0;19.1;2315278321.0;922040740.0;227682277.0;10617659479.0;;978880307.0
2014-06-29;6;26335273458.0;843094813.0;1686618692.0;26696922794.0;7865108520.0;18831814275.0;830100822.0;3287405108.0;3089636791.0;11624671553.0;3126247188.0;2599788611.0;526458576.0;503925316.0;2610190.0;18.3;20.4;1317619851.0;841714412.0;234884347.0;8695209342.0;;966911253.0
2014-06-28;6;29680585604.0;451750125.0;1960197141.0;29370803847.0;9397902218.0;19972901629.0;1093817947.0;3896161381.0;3645825550.0;11337096751.0;2358931065.0;1832434222.0;526496843.0;503923621.0;2610190.0;19.4;20.3;586880876.0;858346171.0;256765556.0;10491720165.0;;913693175.0
2014-06-02;6;33340272313.0;384258458.0;1974419581.0;33131549250.0;11952434389.0;21179114862.0;1466308629.0;4470489653.0;3728662100.0;11513654480.0;2446823360.0;1936952479.0;509870880.0;482852136.0;2898793.0;16.3;17.9;502799148.0;874473390.0;296868382.0;13418743018.0;;1069536158.0
2014-06-25;6;34122282333.0;576575542.0;2031452770.0;34164895237.0;13190001675.0;20974893562.0;1707994497.0;4667477732.0;3955098167.0;10644323166.0;2930428916.0;2403165174.0;527263743.0;503101385.0;2610194.0;20.4;20.1;1144811204.0;902382531.0;279787702.0;14897996172.0;;883227744.0
2014-06-03;6;34328889313.0;333426354.0;2044254162.0;33988094935.0;12745594581.0;21242500354.0;1758694123.0;4628697286.0;3927216927.0;10927892019.0;2336237771.0;1826253660.0;509984111.0;483084462.0;2898598.0;16.5;18.0;430340681.0;851709507.0;299351632.0;14504288704.0;;1054179958.0
2014-07-03;7;34765924021.0;238275979.0;2176125227.0;34210209433.0;13337974229.0;20872235203.0;1778736082.0;4616197798.0;3954909843.0;10522391480.0;2144714000.0;1656628271.0;488085730.0;461252597.0;1692981.0;20.8;20.7;293545929.0;870961576.0;286027382.0;15116710311.0;;980207636.0
2014-06-22;6;26804887021.0;606088500.0;1724520379.0;27038064784.0;8238247583.0;18799817201.0;836377099.0;3240241319.0;3084135901.0;11639062882.0;2796258350.0;2270304146.0;525954204.0;499503136.0;2610207.0;20.7;19.8;998467052.0;930160108.0;232471709.0;9074624682.0;;867626903.0
2014-07-07;7;32957371417.0;326451188.0;2041233274.0;32559777932.0;12099370196.0;20460407736.0;1552563400.0;4508442597.0;3648386955.0;10751014783.0;2254795915.0;1771882292.0;482913623.0;459454841.0;1692795.0;18.9;21.0;506071233.0;713644773.0;284704937.0;13651933596.0;;1035075929.0
2015-05-22;5;34660527000.0;933371729.0;2162029792.0;34904112174.0;12211654370.0;22692457804.0;1473419187.0;4512709555.0;4166823357.0;12539505705.0;3641991696.0;3102286215.0;539705481.0;510487536.0;3010156.0;13.6;16.7;1342221646.0;1114895411.0;303005001.0;13685073557.0;;1184874639.0
2015-04-21;4;34445166083.0;1042837271.0;2144431456.0;35261907499.0;12508294319.0;22753613179.0;1541622527.0;4548458222.0;4109889101.0;12553643330.0;4296252449.0;3782452056.0;513800393.0;480125244.0;2641575.0;14.6;12.9;1987229792.0;1102683695.0;292242306.0;14049916846.0;;1206338962.0
2015-04-27;4;35146632833.0;1511493583.0;2208408221.0;35921848605.0;11840896451.0;24080952154.0;1465819458.0;4591076746.0;4107744544.0;13916311406.0;4788299875.0;4266085167.0;522214709.0;488934681.0;2506054.0;13.5;13.7;2807922445.0;718219049.0;293182299.0;13306715909.0;;1262158382.0
2015-04-30;4;37678820938.0;753691250.0;2405531018.0;37897361357.0;12242312528.0;25655048829.0;1629565255.0;4694132204.0;4472388966.0;14858962404.0;3710237189.0;3188305444.0;521931744.0;489014543.0;2505890.0;11.9;14.0;1398103319.0;973381307.0;332474500.0;13871877783.0;;1338752563.0
2015-04-03;4;44960200792.0;479403521.0;3050017990.0;44278856678.0;12541544365.0;31737312313.0;1793494489.0;5536972972.0;5470160422.0;18936684431.0;3290344702.0;2828277493.0;462067209.0;429692766.0;2622590.0;10.0;10.6;1117225139.0;803841364.0;442267306.0;14335038854.0;;1369278201.0
